,price,AD ID,Location,Delivery,Negotiable,Ads Posted,Ads Expiry,Type,Living Room,Floor,Bathroom,Bedroom,Road Type,Land Size (Aana/Dhur),Buildup (Sqr. Ft.),Furnishing,Kitchen,Road Size,url,Used For,Land Mark,Features
103,"रू. 2,75,00,000",HB-48D3A1,"नारायण टोल, बसुन्धरा",Not Available,Negotiable,4 months ago,2025-03-31,House - Individual,3,3,5,6,Pitched,4,1900,Non,3,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-for-sale-basundharkathmandu-in-nepal/48d3a19cbfb24a07ab2155e065a53a7e,,,parking
104,"रू. 1,50,00,000",HB-60C1B2,"Lik Marg, कुलेश्वर",Not Available,Negotiable,5 days ago,2024-07-11,House - Individual,0,2,2,4,Pitched,4,1850,Non,2,5 - 8 Ft.,https://hamrobazaar.com/for-sale-house/house-for-sale-at-kuleswor-height-visit-for-free-in-nepal/60c1b23e7c3044a0929b6a3e9e21dcce,,,
105,"रू. 4,49,00,000",HB-E75DF2,"Ramkot (Nagarjun), Kathmandu",Not Available,Not Negotiable,24 days ago,2023-06-22,Bunglow,1,2.5,4,3,Pitched,0-6-3-2,1860,Non,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/premium-plot-at-brihat-community-living-for-sale-in-kathmandu/e75df28cdf534c598b23130491fb9775,,Padma Fuel Center,
106,"रू. 5,50,00,000",HB-57AA34,"Talim Kendra Marg, Sainbu",Not Available,Negotiable,4 months ago,2023-06-30,Bunglow,2,3,5,5,Pitched,5,2700,Non,1,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/for-sale-house-in-nepal/57aa34100b48409d8415814af033eee2,,,
107,"रू. 11,00,00,000",HB-285044,"Chundevi (Maharajgunj), Kathmandu",Not Available,Negotiable,3 months ago,2023-07-02,Bunglow,1,2.5,5,6,Pitched,10ana,2700,Semi,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/bunglow-house-for-sale-at-chundevi-maharajgunjkt-in-kathmandu/28504487cf304837b3b39a1ad7d00afa,,,
108,"रू. 20,00,00,000रू. 18,00,00,000",HB-BD9482,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",Not Available,Not Negotiable,4 months ago,2027-07-01,Bunglow,1,2.5,8,8,Pitched,1-0-1-0,5800,Non,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-for-sale-at-awas-chetra-bhaisepati-in-lalitpur/bd9482230a9c486e89ad18e3026c4f48,,Awas Chetra,
109,"रू. 2,75,00,000",HB-87DAB6,"Tokha, काठमाडौं, Bagmati Pradesh, नेपाल",Not Available,Negotiable,6 months ago,2023-12-31,House - Individual,2,3,5,7,Pitched,3,1300,Semi,2,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/new-brand-house-on-sale-in-nepal/87dab6f80b534e4dac880141e111da3e,,,पार्किङ
110,"रू. 2,00,00,000",HB-D8C3C4,"Imadol (Mahalaxmi), Lalitpur",Not Available,Not Negotiable,4 months ago,2023-06-20,HouseIndividual,1,2.5,1,1,Pitched,0-2-3-0,800,Full,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-ansari-chowk-imadol-in-lalitpur/d8c3c41cd8c040539939a87048838b0e,,,
111,"रू. 2,90,00,000",HB-9EC8AA,"Tikhidewal, Nakhudol, Lalitpur, Bagmati Pradesh, -, Nepal",Available,Not Negotiable,1 years ago,2023-10-25,House In a Colony,1,3.5,4,4,Gravel,4 aana,125,Non,1,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/beautiful-and-quality-home-for-sale-in-lalitpur/9ec8aafbd4464806a0d11a94b0201430,Residential,,Cctv and solar
112,"रू. 2,05,00,000",HB-1FDC5D,"Thankot (Chandragiri), Kathmandu",Not Available,Negotiable,5 days ago,2023-07-11,HouseIndividual,1,3 ana,3,6,Pitched,3,650,Non,1,NineToTwelveFeet,https://hamrobazaar.com/for-sale-house/house-in-kathmandu/1fdc5d2995fc4dfe8fe0119189045b2c,Not used yet,Thankot,Watar drainge net etc
113,"रू. 6,50,00,000",HB-494658,"budanilkantha, Hattigaunda (Budhanilkantha), Kathmandu",Available,Not Negotiable,12 months ago,2023-12-10,House - Individual,,,,,Pitched,12,,,,Above 20 Ft.,https://hamrobazaar.com/for-sale-house/12-aana-house-for-sale-at-budhanilkantha-hattigaud-in-kathmandu/494658db38da44e59def28bc1b894684,,parking avaiable,
114,"रू. 4,80,00,000",HB-4087B4,"Milan Marg, मिलन टोल,",Not Available,Not Negotiable,18 days ago,2023-08-30,Bunglow,1,25,3,5,Pitched,10,1500,Semi,1,Above 20 Ft.,https://hamrobazaar.com/for-sale-house/house-for-sale-in-nepal/4087b4d8a7a54fa2b7d737997243a9d4,residence,jpt,all
115,"रू. 6,75,00,000",HB-9070A3,"Panchakumari Chok, Mandikhatar, Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 44606, Nepal",Not Available,Negotiable,1 months ago,2024-11-02,HouseInColony,2,2.5,4,3,Others,0-7-0-0,1910 sq.ft,Semi,1,NineToTwelveFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-at-grande-villa-housing-in-kathmandu/9070a35ce5fc43b39db4e318c3b6c9c5,,Grande Hospital,Reserve Tank Available with 6000lts * Car Porch Available With Shade * Parking 3 Cars & 3/4 Bikes * Store 500sq.ft App * Modular Kitchen * Solar Water Heater * CCTV Fitted
116,"रू. 1,75,00,000",HB-05D502,"Bishnudol-Lubhu Road,",Not Available,Not Negotiable,3 months ago,2023-08-26,House - Individual,0,0,0,0,Others,6,0,Non,0,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/lubhu-6-aana-wid-house-on-sale-6-km-gwarkho-in-nepal/05d502a3f0124a049df659c6024ce8f5,,,
117,"रू. 3,25,00,000",HB-AA0983,"Neighborhood Cafe and Grill, Banshidhar Marg, Laligurans Chok, Chappal Karkhana, Kathmandu Metropolitan Ward 4, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44606, Nepal",Not Available,Not Negotiable,13 days ago,2023-07-03,HouseIndividual,1,1,1,2,Pitched,4,950,Non,1,NineToTwelveFeet,https://hamrobazaar.com/for-sale-house/in-kathmandu/aa0983c5c8434d2bb02a17f5199a3246,,,
118,"रू. 6,50,00,000",HB-2A54A1,"टंगाल मार्ग, भृकुटी टोल, नक्साल",Not Available,Negotiable,18 days ago,2024-05-31,House - Semi Commercial,1,4,8,24,Pitched,6,2200,Non,4,9 - 12 Ft.,https://hamrobazaar.com/for-sale-house/6-aanaako-4-talle-ghar-on-sale-naxal-in-nepal/2a54a15dcac64ee0a87fad2d9dd54e46,,naxal,
119,"रू. 3,50,00,000",HB-5E461F,"हत्तिवन, Dhapakhel, ललितपुर महानगरपालिका, ललितपुर, Bagmati Pradesh, नेपाल",Not Available,Negotiable,1 months ago,2023-07-31,House - Individual,1,25,4,6,Pitched,4,800,Semi,2,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sell-hattiban-in-nepal/5e461f46b3464a0f9de526ae77e67374,,,
120,"रू. 5,50,00,000",HB-CEB0D7,"budanilkantha, Budhanilkantha, Kathmandu",Not Available,Negotiable,5 months ago,2023-12-02,HouseIndividual,1,3,3,10,Pitched,8aana,0,Non,3,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budanilkantha-in-kathmandu/ceb0d79f73cd4ffd8b0552d0a1a83e0a,,,
121,"रू. 2,80,00,000",HB-514AEB,Khadkagaon,Not Available,Not Negotiable,4 months ago,2025-03-31,House - Individual,2,3,5,4,Pitched,4,2200,Semi,2,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-for-salepasikot-budhanilkanntha-in-nepal/514aeb424885412d99c15fbf41a04f2f,,,"enough parking, paarketting"
122,"रू. 2,30,00,000",HB-2EB5F2,"chandagiri, Chandragiri, Kathmandu",Not Available,Not Negotiable,5 months ago,2024-02-29,HouseIndividual,2,3,4,4,Pitched,4.5,2500,Semi,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/beautiful-house-for-sale-at-chandragiri-kathmandu-in-kathmandu/2eb5f2bc717445abb2d0aca3fc09ede3,,,
123,"रू. 1,85,00,000",HB-71283B,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Not Available,Negotiable,3 months ago,2023-07-01,House - Individual,2,3,3,6,Pitched,0302,2500,Semi,1,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-on-sale-in-budhanilkantha-pasikot-in-kathmandu/71283bb6076e4f68af161fe99505dff3,,,
124,"रू. 3,25,00,000",HB-2839100,Kathmandu > Lazimpat,Not Available,Negotiable,2 years ago,2023-07-31,,,,,,,4,,,,13 to 20 feet,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/f5da7181cf904811b861cea871361d95,,,
125,"रू. 3,25,00,000",HB-C5E92F,"Hattiban, Lalitpur",Not Available,Not Negotiable,2 days ago,2023-07-13,HouseIndividual,2,2.5,4,5,Pitched,4,2250,Non,2,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/in-lalitpur/c5e92f7586d0c9f8bab3414082239e28,,,
126,"रू. 3,89,00,000",HB-10B53A,"bangal, Bhangal (Budhanilkantha), Kathmandu",Not Available,Not Negotiable,3 months ago,2023-06-22,HouseIndividual,3,3,5,7,Pitched,4.62,2800,Semi,2,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/budhanilkantha-bhangal-3-floor-new-house-for-sale-in-kathmandu/10b53a8f8b124dabba4e3abe184c0e9b,Brand New,,4 balcony
127,"रू. 2,85,00,000",HB-7EFA44,"सीतापाखा, Imadol",Not Available,Negotiable,3 months ago,2029-04-09,House - Individual,2,3,4,5,Soil (Mato),0320,0,Full,2,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/imadol-ochu-height-shital-height-in-nepal/7efa44136424449ea20fecb7fbc05b1b,,,
128,"रू. 2,80,00,000",HB-E2DF07,"Imadol (Mahalaxmi), Lalitpur",Not Available,Negotiable,4 months ago,2023-12-05,HouseIndividual,2,2.5,5,5,Pitched,3aana,0,Full,2,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sital-height-in-lalitpur/e2df07cfdbfe44918ee94a40d5018d02,,,
129,"रू. 4,70,00,000",HB-07FEEF,"Mandikatar Bansbari Hattigaunda, Golfutar Area, Kathmandu",Not Available,Negotiable,14 days ago,2023-07-02,HouseIndividual,4,4,7,9,Pitched,4.5,.,Non,4,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-at-down-golfutar-in-kathmandu/07feef57c6c948c1be5c1d5951b84a52,,,
130,"रू. 4,75,00,000",HB-2991668,Kathmandu > Budhanilkantha,Not Available,Negotiable,1 years ago,2023-08-31,,1,2.5,5,3,Pitched,6,,Semi,,13 to 20 feet,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-deubachowk-in-kathmandu/42ccfb234f934b37a7bf6ba92b47fc5a,,"Deuwa chowk, Budhanilkantha","2, 3, 4, Garden, Parking Space, Garage"
131,"रू. 4,00,00,000",HB-3E8259,"Kumaripati, Lalitpur",Not Available,Not Negotiable,5 months ago,2023-07-30,HouseIndividual,3,3.5,4,7,Others,6,1,Non,4,FiveToEightFeet,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kumaripati-lalitpur-in-lalitpur/3e82597988de46318fc5c1610f9d8fb3,,,
132,"रू. 2,70,00,000",HB-02943B,"Aakashedhara, Mandikhatar, Budhanilkantha Municipality, Kathmandu",Not Available,Negotiable,2 months ago,2024-04-08,House - Individual,8,3,3,3,Pitched,6,2000,Non,2,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-in-sale-at-yekata-basti-kathmandu-in-kathmandu/02943b7383304087ae70a03c69ccf280,,,
133,"रू. 3,20,00,000",HB-0F94A2,"Jorpati (Gokarneshwar), Kathmandu",Not Available,Not Negotiable,4 months ago,2023-08-16,HouseIndividual,2,1,2,3,Pitched,8 Aana,1500 Gas,Semi,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-for-sale-in-kathmandu/0f94a2c5ddf245a9a6c863010c82f575,,,Good
134,"रू. 5,60,00,000",HB-9D4FFF,"Nakkhu Jal Binayak Marg, भैसेपाटी, तल्लो गाउँ",Not Available,Negotiable,18 days ago,2023-06-28,House - Individual,2,2,3,5,Pitched,10,2600,Non,2,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/25-560-in-nepal/9d4fff5d9ae64a3ab64d164f141d8827,residential,,
135,"रू. 5,70,00,000",HB-8C6A37,"Ganesh Temple, Way to chapali, Budhanilkantha, Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 22644, Nepal",Not Available,Negotiable,8 days ago,2023-07-08,HouseInColony,1,3,5,5,Pitched,5.5,3500,Full,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/budanilkantha-bungalow-ganesh-chock-9863601881-in-kathmandu/8c6a371a52da4f41bf71bfba05f88141,,,
136,"रू. 11,00,00,000",HB-F1C941,"Bodhigram (Satdobato), Lalitpur",Not Available,Negotiable,28 days ago,2026-04-03,HouseIndividual,4,5,10,10,Pitched,8 Aana,7500,Semi,4,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/new-house-for-sale-at-satdobato-near-salesbary-in-lalitpur/f1c941e60d3f4fa08a0c615a660404c5,,Satdobato,
137,"रू. 12,00,00,000",HB-F3D853,"शान्ति भवन मार्ग, अरुन थापा मुर्ति चोक, Sanepa",Not Available,Negotiable,3 months ago,2023-07-31,Bunglow,2,3,6,5,Pitched,8,2400,Semi,1,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/for-sale-house-in-nepal/f3d853e8c86a4668ba9305fd003135c6,,,
138,"रू. 6,75,00,000",HB-47FD82,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",Not Available,Negotiable,5 months ago,2023-08-26,Bunglow,2,2.5,5,5,Pitched,7 aana,1700 sq.ft,Full,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/bungalow-on-sale-in-lalitpur/47fd822c2381415fadb3d4861cee65a1,Residential,"Budhanilkantha, kathmandu",South East facing
139,"रू. 2,00,00,000",HB-498A44,"Tenzing Chok,",Not Available,Negotiable,8 months ago,2023-09-30,House - Individual,0,3,3,3,Pitched,3,0,Non,0,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-on-sale-in-nepal/498a44a054c244988a06abf3df34caec,,,car and bike parking
140,"रू. 1,45,00,000",HB-1BE883,"Basundhara Golfutar Bansbari Gongabu, Dhapasi Area, Kathmandu",Not Available,Negotiable,4 months ago,2023-06-30,HouseIndividual,1,1.5,2,4,Pitched,2.5,......,Full,1,LessThan5Ft,https://hamrobazaar.com/for-sale-house/house-sale-in-kathmandu/1be883c9f2db4841aa93ac0e51d02c5a,Year,,
141,"रू. 5,60,00,000",HB-22B9B2,"Golfutar Area, Kathmandu",Not Available,Negotiable,11 months ago,2023-09-30,House - Individual,",",3.5 and underground space,",",",",Pitched,6Anna,",",Non,",",13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/22b9b20c1cc048b69a9731cfc6902dc2,,,
142,"रू. 3,80,00,000",HB-9CD51E,"Talchhikhel Naya Basti Bodhigram Gwarko Nakhipot Hattiban Khumaltar, Satdobato Area, Lalitpur",Not Available,Not Negotiable,4 months ago,2023-07-14,HouseIndividual,2,2.5,4,5,Pitched,4.2,1439,Non,2,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-at-sampang-chowk-code-no-gjbhos-3389-in-lalitpur/9cd51ed8d53b49fa901e89e9fc421987,,,
143,"रू. 3,25,00,000",HB-E0B897,gangabu,Not Available,Negotiable,8 months ago,2023-06-30,,,,,,,,,,,,https://hamrobazaar.com/for-sale-house/house-for-sale-gangabu-325-lakhs-in-nepal/e0b8974164774d8aa19c890588b8855c,,,
144,"रू. 3,10,00,000",HB-7CCE80,"Nagarjun ,",Available,Not Negotiable,1 years ago,2023-07-16,House - Individual,,,,,Pitched,4.50,,,,,https://hamrobazaar.com/for-sale-house/beautiful-residential-house-on-sale-at-nagarjun-in-nepal/7cce804377e341cbbe1f8ad9c3d258a0,,,
145,"रू. 5,25,00,000",HB-C18C51,"Gusingal (Sanepa), Lalitpur",Not Available,Not Negotiable,5 months ago,2023-06-21,HouseIndividual,1,3,3,1,Pitched,0-4-1-0,1000,Full,3,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-gusingal-sanepa-in-lalitpur/c18c514432c84d7f812df793e325954a,,,
146,"रू. 3,15,00,000",HB-F1627D,"सीतापाखा, इमाडोल",Not Available,Negotiable,29 days ago,2023-06-17,House - Individual,2,3,4,5,Soil (Mato),3,0,Full,2,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/in-nepal/f1627dd3606646bc800f4c54033a59df,,,
147,"रू. 3,60,00,000रू. 3,50,00,000",HB-D8A659,"Sano Thimi, Bhaktapur",Not Available,Not Negotiable,5 months ago,2023-07-17,HouseIndividual,2,3.5,3,9,Pitched,5 Anna,2955 sq.ft,Full,2,NineToTwelveFeet,https://hamrobazaar.com/for-sale-house/fully-furnished-house-on-sale-in-sano-thimi-in-bhaktapur/d8a6593e401d43358143a56984c5c34f,,Near to CTEVT,
148,"रू. 6,90,00,000",HB-2706848,Kathmandu > Chapali (Budhanilkantha),Not Available,Not Negotiable,2 years ago,2023-08-11,,1,2.5,4,3,Pitched,14,,,,13 to 20 feet,https://hamrobazaar.com/for-sale-house/14-ana-land-on-sale-in-chapali-in-kathmandu/8aa0d8d76a674f3c8bffa2de892cf8a0,,Chapali bhudanilkantha,"2, 3, 5, Garden, Parking Space, Servant Quarter"
149,"रू. 6,00,00,000",HB-53926C,"Sanepa, Lalitpur",Not Available,Not Negotiable,1 months ago,2023-07-02,HouseIndividual,1,2.5,1,1,Pitched,0-5-0-0,1,Full,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-sanepa-in-lalitpur/53926c1727c34c44b8e1e1c51664add8,,,
150,"रू. 1,80,00,000",HB-B3A74A,"Chaitya restaurant, Kirtipur Ring Road, Man-dah-phal-cha, Nagaon, Kirtipur, Kathmandu",Not Available,Negotiable,8 months ago,2023-10-15,House - Individual,2,3,3,3,Pitched,3,990,Non,1,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-on-sale-in-kathmandu/b3a74a2f036f490cb629203ceec01bb4,Personal use,,
151,"रू. 2,50,00,000",HB-18CBFC,"Imadol (Mahalaxmi), Lalitpur",Not Available,Not Negotiable,4 months ago,2023-06-15,HouseIndividual,1,2.5,3,4,Others,0-3-2-0,1000,Non,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-ochu-height-imadol-in-lalitpur/18cbfc27e86e476fbf86c671d944c3b9,,,
152,"रू. 2,65,00,000",HB-3745DE,"Imadol-Hattiban Road, Sitapakha, Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",Not Available,Not Negotiable,4 months ago,2080-12-12,HouseIndividual,2,2.5,4,5,Pitched,4 anna,3 anna,Semi,2,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/nakkhipot-house-in-lalitpur/3745deae2ac44d5abc720609e7e3f16f,,,
153,"रू. 4,30,00,000",HB-35ACC8,"Gamcha (Ananta), Bhaktapur",Not Available,Not Negotiable,6 months ago,2024-12-12,HouseInColony,1,2.5,4,5,Pitched,7 A,0,Semi,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sale-at-gamcha-bhaktapur-in-bhaktapur/35acc8e5eaf5425298b15fecadee9ce1,,,
154,"रू. 6,35,00,000",HB-11C015,"Sanepa, Lalitpur",Not Available,Negotiable,1 months ago,2027-03-01,Bunglow,2,2.5,6,5,Pitched,5 Aana,1,Non,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/brand-new-house-for-sale-at-sanepa-lalitpur-in-lalitpur/11c015e98165444bacd0d434f0a43f63,,Sanepa,
155,"रू. 8,50,00,000",HB-2867612,Kathmandu > Narayanthan (Budhanilkantha),Not Available,Negotiable,2 years ago,2023-07-31,,2,3.5,4,4,Pitched,10 A,3400,Semi,,Above 20 feet,https://hamrobazaar.com/for-sale-house/amazing-bungalow-in-budhanilakantha-for-sale-in-kathmandu/1da74347ae184c30ac0e96c971e4d156,2 years,Near taulung school Ward no. 1,"2, 3, 6, Garden, Parking Space, Security Guards"
156,"रू. 8,75,00,000",HB-F60803,"Bhat Bhateni Naxal Handigaun Gairidhara , Tangal Area, Kathmandu",Not Available,Negotiable,6 months ago,2023-06-30,HouseIndividual,2,2.5,4,4,Pitched,9.75,2700,Semi,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bhatbhotani-dhalko-in-kathmandu/f6080376edec40b9a056050d839b4062,,,
157,"रू. 3,80,00,000",HB-4667CA,"Gothatar (Kageshwor), Kathmandu",Not Available,Not Negotiable,10 months ago,2023-06-28,House - Individual,4,4,5,8,Pitched,4,3500,Non,4,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-on-sale-at-gothatar-in-kathmandu/4667ca3e45bf43bb9956470a42b2c6b5,,gandhi school near,
158,"रू. 13,00,00,000",HB-B5B6CF,"Dhapasi (Tokha), Kathmandu",Available,Negotiable,10 months ago,2023-07-31,Bunglow,4,2,8,4,Pitched,14.5,0,Semi,2,Above 20 Ft.,https://hamrobazaar.com/for-sale-house/bunglow-on-sale-at-dhapasi-in-kathmandu/b5b6cfef3df04ffeb83967259a179376,,,
159,"रू. 12,50,00,000",HB-84F83A,"Chundevi (Maharajgunj), Kathmandu",Not Available,Negotiable,23 days ago,2023-07-06,HouseIndividual,1,2.5,3,4,Pitched,10 aana,0,Non,1,ThirteenToTwentyFeet,https://hamrobazaar.com/for-sale-house/house-on-sale-at-maharajgunj-kanti-in-kathmandu/84f83a6c5df94609acca2528a40c5f09,,,
160,"रू. 1,65,00,000",HB-3014253,Kathmandu > Khadka Bhadrakali (Budhanilkantha),Not Available,Negotiable,1 years ago,2023-12-10,,1,1,3,2,Pitched,5,,Non,,13 to 20 feet,https://hamrobazaar.com/for-sale-house/house-for-sale-at-budhanilkantha-ganesh-chowk-in-kathmandu/daca52ae3de84721ad0d7d961a359b65,,Budhanilkantha Ganesh school,Parking Space
161,"रू. 11,50,00,000",HB-B8CC89,"Narayanthan (Budhanilkantha) , budanilkantha",Available,Not Negotiable,1 years ago,2023-09-17,House - Individual,,,,,Pitched,8aana,,,,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/beautiful-house-on-sale-at-rudreshwor-narayanthan-in-nepal/b8cc89511bc8406184100ba80eede54b,,,
162,"रू. 1,80,00,000",HB-AEE8B9,खड्कागाउँ,Not Available,Negotiable,4 days ago,2023-06-19,House - Individual,1,1,1,3,Pitched,4,0,Non,1,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/house-on-sale-at-pasikot-budhanilkantha-in-nepal/aee8b99023124ea2bf89fdd03a5c6e27,,,
163,"रू. 2,60,00,000",HB-3DD0D0,"थानकोट, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",Not Available,Not Negotiable,1 months ago,2023-06-15,,,,,,,,,,,,https://hamrobazaar.com/for-sale-house/urgent-thankot-chandragiri-near-3-oda-no-office-in-nepal/3dd0d05844204b40a7ec3d1ccc550c2b,,,
164,"रू. 3,50,00,000",HB-9AFAF6,"SHARAN HATS AND GARMEMT EXPORT INDUSTRIES, Khushibu Bishnumati Kinaar Right, Dallu, Chamati, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 20356, Nepal",Not Available,Negotiable,3 months ago,2023-06-30,HouseIndividual,2,3.5,2,4,Pitched,3.2,,Non,1,AboveTwentyFeet,https://hamrobazaar.com/for-sale-house/house-for-sale-in-chamati-town-planning-350-cr-in-kathmandu/9afaf6b4747141d4b5db2be1868952fc,,,
165,"रू. 13,00,00,000",HB-2988444,Kathmandu > Battisputali (Old Baneshwor),Not Available,Not Negotiable,1 years ago,2023-07-23,,,,,,Pitched,11,,,,13 to 20 feet,https://hamrobazaar.com/for-sale-house/11-aana-wid-house-at-battisputali-on-sale-in-kathmandu/bf9832f254b444ba85e5a1580cf58f8e,,Few mtr away frm petrol pump. Cksnareshsuwcks,
166,"रू. 2,75,00,000",HB-6AB020,Imadol,Not Available,Negotiable,6 months ago,2028-01-26,House - Individual,2,3,4,5,Pitched,0302,0,Full,2,13 - 20 Ft.,https://hamrobazaar.com/for-sale-house/imadol-shital-height-downtown-in-nepal/6ab020535aea4bcda227fe212a3c32fa,,,
167,"रू. 2,40,00,000",HB-6516CF,"akashedhara, Akasedhara (Kapan), Kathmandu",Available,Not Negotiable,11 months ago,2023-07-30,House - Individual,2,2.5,3,6,Pitched,3,679,Semi,2,9 - 12 Ft.,https://hamrobazaar.com/for-sale-house/house-on-sale-at-kapan-in-kathmandu/6516cf832ff54813b772c7f7ee850719,,,
