Price,Views,Land Area,Road Access,Facing,Floor,Parking,Bedroom,Bathroom,Furnish Status,Amenity,City,district
57000000.0,113,7.1,10.0,East,3.5,,8.0,8.0,Semi-Furnished,,Dhumbarahi, Kathmandu
15000000.0,75 ,3.1,11.0,East,2.5,,,,,,Changathali, Lalitpur
24000000.0,60 ,2.2,20.0,East,3.0,,4.0,4.0,Semi-Furnished,"Power Backup,Drainage,Bathroom,TV,Internet,Drinking Water,Parking,Bed Room,Garden,Sofa,Fridge,+ 1 See More",Pepsicola, Kathmandu
70000000.0,74 ,13.2,20.0,East,2.5,,5.0,5.0,Full-Furnished,,Banasthali, Kathmandu
27500000.0,120,3.2,20.0,West,2.5,,5.0,4.0,,,Imadol, Lalitpur
70000000.0,107,9.0,15.0,North,2.5,,3.0,4.0,Full-Furnished,,Wasik, Kathmandu
27500000.0,178,4.0,16.0,,2.5,,5.0,4.0,,,Kusunti, Lalitpur
30000000.0,8 v,7.012417823228634,13.0,South,2.5,,3.0,3.0,Full-Furnished,"Earthquake Resistant,Parquet,Fridge,Sofa,Solar,Dining Room,AirCon,Water Purifier,Washing Machine,Bed Room,Garden,+ 8 See More",Soltidobato, Kathmandu
48500000.0,88 ,10.0,13.0,West,2.0,,4.0,4.0,,,Boharatar, Kathmandu
36500000.0,141,5.0,13.0,North,3.5,,,,,,Ekatabasti, Kathmandu
130000000.0,141,30.0,15.0,South,2.5,,,,,,Hepali Height, Kathmandu
37500000.0,15 ,4.236669101533966,14.0,South-West,,,,,,,Baniyatar, Kathmandu
12000000.0,123,3.0,16.0,,1.5,,,,,,Machhe Gaun, Kathmandu
29500000.0,216,4.0,13.0,North-East,2.5,,,,,,Ekatabasti, Kathmandu
30500000.0,79 ,5.0,14.0,,2.5,,,,,,Kharibot, Kathmandu
45000000.0,51 ,3.2,13.0,South,2.5,,8.0,8.0,,,Shankhamul, Kathmandu
26500000.0,117,3.2,16.0,North-West,2.5,,5.0,5.0,,,Bhaisepati, Lalitpur
37500000.0,120,4.0,13.0,,2.5,,4.0,3.0,Full-Furnished,,Golfutar, Kathmandu
13000000.0,169,4.3,20.0,North-West,2.5,,3.0,2.0,Semi-Furnished,,Jharuwarasi, Lalitpur
36000000.0,108,5.0,14.0,South-West,2.5,,6.0,5.0,Semi-Furnished,,Budhanilkantha, Kathmandu
72500000.0,135,9.0,10.0,,3.0,,,,Semi-Furnished,,Paknajol, Kathmandu
55000000.0,76 ,2.3,30.0,,3.0,,,,,,Mahankal, Kathmandu
49000000.0,187,4.1,20.0,,2.5,,,,,,Sinamangal, Kathmandu
33000000.0,62 ,4.2,16.0,North-East,2.5,,5.0,4.0,Semi-Furnished,,Manabahadur Marga, Kathmandu
26500000.0,71 ,3.2,13.0,North,2.5,,5.0,4.0,,,Imadol, Lalitpur
55000000.0,170,8.0,10.0,South-East,3.5,,6.0,4.0,Semi-Furnished,,Machhapokhari, Kathmandu
58500000.0,35 ,8.2,18.0,South-East,3.5,,13.0,4.0,Semi-Furnished,"Marbel,Parquet,Solar,Bed Room,Garden,Modular Kitchen,Parking,Playground,Internet,Drinking Water,Bathroom,+ 2 See More",Manamaiju, Kathmandu
38000000.0,321,4.0,15.0,East,3.0,,,,Full-Furnished,,Gatthaghar, Bhaktapur
19500000.0,94 ,2.3,13.0,East,2.5,,4.0,3.0,,,Imadol, Lalitpur
31000000.0,87 ,4.0,13.0,East,2.5,,,,,,Bhangal , Kathmandu
75000000.0,193,10.0,20.0,North-East,2.5,,6.0,6.0,Full-Furnished,,Bhimsengola, Kathmandu
76500000.0,22 ,8.0,22.0,South-East,2.5,,5.0,6.0,Full-Furnished,,Kathmandu,
36000000.0,140,5.0,14.0,South-West,2.5,,6.0,5.0,Semi-Furnished,,Budhanilkantha, Kathmandu
35000000.0,46 ,4.0,20.0,West,3.5,,5.0,6.0,Full-Furnished,,Manabahadur Marga, Kathmandu
29500000.0,82 ,5.0,13.0,,2.5,,,,,,Bhangal , Kathmandu
22000000.0,124,3.2,15.0,North-West,,,,,Full-Furnished,,Chunikhel, Kathmandu
145000000.0,285,32.0,13.0,South-East,2.5,,5.0,5.0,,,Rudreshwor, Kathmandu
45000000.0,162,5.0,10.0,South-East,2.5,,5.0,4.0,,,Sanepa, Lalitpur
105000000.0,154,11.0,13.0,East,2.5,,5.0,6.0,,,Narayanthan , Kathmandu
26500000.0,124,3.2,11.0,South-West,2.5,,5.0,3.0,,,Bhelpa, Lalitpur
65000000.0,157,5.0,16.0,North-East,2.5,,6.0,5.0,Semi-Furnished,,Sanepa, Lalitpur
15500000.0,980,4.0,20.0,West,2.5,,3.0,2.0,Semi-Furnished,,Lamatar, Lalitpur
38000000.0,63 ,4.0,12.0,South,3.5,,9.0,4.0,Semi-Furnished,,Manamaiju, Kathmandu
39000000.0,60 ,5.1,13.0,North,3.5,,5.0,7.0,,,Hattigaunda, Kathmandu
45000000.0,180,5.0,18.0,North-East,2.5,,5.0,5.0,,,Bhaisepati, Lalitpur
45000000.0,225,4.2,20.0,South-East,2.5,,4.0,5.0,,,Bhaisepati, Lalitpur
37500000.0,30 ,4.1,13.0,,2.5,,4.0,3.0,Full-Furnished,,Golfutar, Kathmandu
20500000.0,229,3.1,13.0,South-East,2.5,,,,,,Chunikhel, Kathmandu
22200000.000000004,69 ,3.2,13.0,,2.5,,,,,,Mandikhatar, Kathmandu
30500000.0,107,4.1,14.0,North-East,3.0,,5.0,5.0,,,Sanagaun, Lalitpur
18500000.0,210,4.2,10.0,East,3.0,,4.0,3.0,,,Gurjudhara, Kathmandu
27000000.0,132,4.0,13.0,East,2.5,,,,,,Chyasindol, Kathmandu
45000000.0,158,3.2,20.0,East,4.5,,6.0,5.0,Semi-Furnished,,Dallu, Kathmandu
8500000.0,97 ,1.7355734112490868,13.0,North-West,4.0,,,,,,Chhauni, Kathmandu
52000000.0,158,5.0,15.0,,2.5,,6.0,6.0,Full-Furnished,,Budhanilkantha, Kathmandu
48000000.0,48 ,5.0,13.0,,2.5,,4.0,6.0,,,Budhanilkantha, Kathmandu
69000000.0,110,6.1,36.0,South-East,4.5,,7.0,7.0,,,Dhumbarahi, Kathmandu
165000000.0,68 ,18.0,15.0,South-East,2.5,,5.0,6.0,,,Budhanilkantha, Kathmandu
29000000.0,139,3.3,18.0,South,2.5,,3.0,4.0,,,Nakhudole, Lalitpur
38000000.0,196,5.2,16.0,,2.5,,5.0,5.0,,,Bhaisepati, Lalitpur
67500000.0,241,8.0,20.0,South,2.5,,6.0,6.0,Semi-Furnished,,Taulung, Kathmandu
45000000.0,219,4.0,26.0,East,4.5,,6.0,5.0,Full-Furnished,"Marbel,Fridge,Sofa,CC Camera,Solar,Dining Room,Parquet,Microwave,Water Purifier,Bed Room,Washing Machine,+ 10 See More",Koteshwor, Kathmandu
38000000.0,158,5.2,18.0,North-East,2.5,,5.0,5.0,,,Bhaisepati, Lalitpur
55000000.0,57 ,8.2,13.0,North-East,2.5,,4.0,4.0,Semi-Furnished,,Budhanilkantha, Kathmandu
42500000.0,179,3.3,11.0,South-West,3.5,,6.0,5.0,Semi-Furnished,,Anamnagar, Kathmandu
33500000.0,35 ,5.0,13.0,South,2.5,,,,,,Bhangal , Kathmandu
26000000.0,87 ,4.2,18.0,West,3.0,,5.0,3.0,Full-Furnished,,Phutung, Kathmandu
29500000.0,212,3.2,20.0,South-East,2.5,,6.0,5.0,,,Bhaisepati, Lalitpur
63500000.0,126,7.2,20.0,North-East,2.5,,11.0,4.0,Semi-Furnished,,Bhimsengola, Kathmandu
38000000.0,136,5.1,12.0,West,2.5,,4.0,4.0,Semi-Furnished,,Nakkhu, Lalitpur
45000000.0,213,5.0,20.0,,2.5,,,,Full-Furnished,,Aakasedhara, Kathmandu
13000000.0,102,3.1,12.0,East,1.0,,2.0,1.0,Semi-Furnished,,Gokarna, Kathmandu
75000000.0,131,10.2,15.0,South-East,2.5,,4.0,6.0,,,Hattiban, Lalitpur
52500000.0,369,2.3,20.0,,3.5,,4.0,4.0,,,Lazimpat, Kathmandu
15500000.0,99 ,2.2,12.0,,2.5,,,,,,Kapan, Kathmandu
38000000.0,87 ,4.3,13.0,,2.5,,,,,,Mandikhatar, Kathmandu
38000000.0,43 ,5.0,13.0,West,3.0,,,,,,Baluwakhani, Kathmandu
29000000.0,101,4.0,13.0,,2.5,,,,,,Bhangal , Kathmandu
27500000.0,46 ,3.2,32.0,,2.5,,,,,,Mandikhatar, Kathmandu
16000000.0,148,6.0,13.0,,1.0,,2.0,1.0,,,Sunakothi, Lalitpur
9500000.0,206,4.0,16.0,,1.0,,2.0,1.0,,,Chhaling, Bhaktapur
12500000.0,256,4.2,8.0,,1.5,,3.0,2.0,,,Sunakothi, Lalitpur
35000000.0,5 v,5.2,12.0,South,3.5,,14.0,4.0,Un-Furnished,,Panga, Kathmandu
75000000.0,60 ,19.0,15.0,,2.5,,,,,,Mandikhatar, Kathmandu
80000000.0,77 ,9.0,15.0,,2.5,,5.0,4.0,Full-Furnished,,Golfutar, Kathmandu
16000000.0,121,3.3,13.0,,2.5,,,,,,Thankot, Kathmandu
36000000.0,47 ,5.0,16.0,,2.5,,6.0,4.0,,,Budhanilkantha, Kathmandu
22500000.0,272,3.2,13.0,South,2.5,,,,,,Jyotinagar, Kathmandu
38000000.0,210,5.1,15.0,South-East,2.5,,4.0,4.0,Semi-Furnished,,Bhaisepati, Lalitpur
10500000.0,367,3.1,13.0,,2.5,,,,,,Machhegaun , Kathmandu
27500000.0,50 ,4.0,18.0,,2.5,,,,,,Sundarbasti, Kathmandu
62800000.0,100,3.2,12.0,,5.5,,,,,,Anamnagar, Kathmandu
22500000.0,163,3.0,13.0,West,3.0,,7.0,4.0,Un-Furnished,,Chyasal, Lalitpur
46000000.0,103,3.3,15.0,South,2.5,,4.0,5.0,Full-Furnished,,Hattiban, Lalitpur
18500000.0,105,3.1,13.0,North,2.5,,5.0,,Semi-Furnished,,Kavresthali, Kathmandu
16000000.0,51 ,3.1,20.0,East,3.0,,,,Un-Furnished,,Hattiban, Lalitpur
35000000.0,174,4.2,13.0,West,2.0,,5.0,5.0,,,Taukhel, Lalitpur
47500000.0,134,7.0,14.0,West,2.5,,6.0,3.0,,,Bafal, Kathmandu
24000000.0,70 ,3.3,12.0,West,2.5,,6.0,5.0,,,Kapan, Kathmandu
22000000.0,143,0.3,26.0,North,,,,,,,Bagbazar, Kathmandu
37000000.0,160,4.0,16.0,North-West,2.5,,6.0,5.0,,,Bhaisepati, Lalitpur
250000000.0,320,3.1,18.0,North-East,6.0,,,,,,New Road, Kathmandu
42500000.0,155,6.0,10.0,South,3.5,,4.0,4.0,,,Balkot, Bhaktapur
31500000.0,193,4.0,20.0,North,2.5,,5.0,4.0,Semi-Furnished,"Earthquake Resistant,Parquet,Gym,Washing Machine,Bed Room,Modular Kitchen,Parking,Playground,Internet,Drinking Water,Bathroom,+ 2 See More",Mulpani, Kathmandu
50000000.0,226,3.2,22.0,West,5.0,,,5.0,,,Kalanki, Kathmandu
19000000.0,63 ,3.0,13.0,West,2.5,,,,,,Tikathali, Lalitpur
18500000.0,84 ,2.3,13.0,West,2.5,,,,,,Tikathali, Lalitpur
60000000.0,138,4.0,15.0,North-West,5.5,,8.0,8.0,Semi-Furnished,,Kalikasthan, Kathmandu
35000000.0,80 ,3.2,15.0,South-East,3.0,,4.0,5.0,,,Sainbu, Lalitpur
15000000.0,1.7,4.0,15.0,,2.5,,,3.0,,,Bhairabchaur, Kathmandu
20000000.0,94 ,5.0,9.0,North-East,3.0,,3.0,2.0,,,Padma Colony, Kathmandu
70000000.0,34 ,9.0,12.0,,4.5,,,,,,Dallu, Kathmandu
36000000.0,191,5.0,13.0,,2.5,,5.0,4.0,,,Buddha Colony, Kathmandu
25000000.0,223,3.2,20.0,West,2.5,,,,,,Balkot, Bhaktapur
34000000.0,206,5.0,13.0,South-West,2.5,,3.0,5.0,Semi-Furnished,,Bhangal , Kathmandu
35000000.0,29 ,4.2,13.0,,3.5,,,,Full-Furnished,,Mandikhatar, Kathmandu
37500000.0,72 ,4.2,12.0,,2.5,,,,,,Kapan, Kathmandu
41000000.0,220,5.0,12.0,West,4.5,,12.0,4.0,,,Maharajgunj, Kathmandu
34000000.0,71 ,3.2,13.0,East,3.5,,8.0,4.0,,,Hattiban, Lalitpur
80000000.0,183,8.1,8.0,East,3.5,,,,,,Teku, Kathmandu
3400000.0,196,11.0,16.0,North-East,2.0,,4.0,,,,Hattigaunda, Kathmandu
21500000.0,283,3.2,16.0,North-West,3.5,,5.0,3.0,Semi-Furnished,,Sano thimi, Bhaktapur
95000000.0,26 ,10.0,18.0,North-West,2.5,,4.0,4.0,Semi-Furnished,,Dhumbarahi, Kathmandu
32500000.0,228,4.2,20.0,,2.5,,5.0,4.0,,,Sanobharyang, Kathmandu
52500000.0,343,3.0,72.0,,2.5,,,,,,Maharajgunj, Kathmandu
18500000.0,233,3.2,13.0,,2.5,,,,,,Satungal, Kathmandu
70000000.0,91 ,8.2,18.0,West,2.5,,5.0,6.0,Semi-Furnished,"Earthquake Resistant,Parquet,CC Camera,Solar,Parking,Drinking Water,Bathroom,Drainage,Power Backup,Water Purifier,Garden,+ 1 See More",Grande Hospital, Kathmandu
29500000.0,105,5.1,12.0,East,2.5,,,,,,Golfutar, Kathmandu
30000000.0,91 ,4.0,12.0,South,2.5,,,,,,Sukedhara, Kathmandu
90000000.0,36 ,9.0,26.0,East,,,,,,,Chandol, Kathmandu
30000000.0,204,4.0,13.0,West,3.5,,5.0,5.0,Full-Furnished,,Gatthaghar, Bhaktapur
36000000.0,160,5.0,13.0,North,2.5,,5.0,4.0,Full-Furnished,,Pasikot, Kathmandu
49500000.0,296,5.3,16.0,North-East,3.5,,7.0,8.0,,,Bhaisepati, Lalitpur
60000000.0,153,9.2,20.0,South-East,3.5,,7.0,4.0,,,Koteshwor, Kathmandu
21000000.0,176,3.2,13.0,,2.5,,,,,,Bhangal , Kathmandu
29000000.0,31 ,6.0,10.0,South-East,2.5,,5.0,3.0,,,Gurjudhara, Kathmandu
165000000.0,391,17.0,20.0,East,2.5,,5.0,6.0,,,Minbhawan, Kathmandu
8500000.0,74 ,3.1,32.0,West,1.0,,2.0,1.0,Un-Furnished,,Naikap, Kathmandu
19500000.0,106,3.0,12.0,West,2.5,,,,,,Baniyatar, Kathmandu
24000000.0,91 ,3.2,13.0,West,3.0,,5.0,4.0,Full-Furnished,,Padamsal, Kathmandu
17000000.0,8 v,2.2,13.0,South,,,3.0,3.0,Full-Furnished,,Imadol, Lalitpur
35500000.0,178,5.3,10.0,West,4.0,,,4.0,,,Dillibazar, Kathmandu
11000000.0,130,38.0,65.0,West,,,,,,,Galkopakha, Kathmandu
17500000.0,86 ,3.0,13.0,South-East,2.5,,11.0,3.0,Full-Furnished,"Marbel,Parquet,Fridge,Sofa,Dining Room,Water Purifier,Washing Machine,Bed Room,Iron,Internet,Drinking Water,+ 4 See More",Paiyatar, Kathmandu
67500000.0,119,9.2,11.0,North-East,4.0,,8.0,6.0,Full-Furnished,"Parquet,Fridge,Sofa,Solar,Dining Room,Microwave,AirCon,Water Purifier,Washing Machine,Bed Room,Iron,+ 7 See More",Bouddha, Kathmandu
44000000.0,60 ,1.2,10.0,West,5.5,,,7.0,,,Putalisadak, Kathmandu
75000000.0,414,8.1,14.0,,3.0,,6.0,8.0,,,Maharajgunj, Kathmandu
29000000.0,52 ,3.0387143900657416,20.0,South,2.5,,,,Semi-Furnished,"Earthquake Resistant,Parquet,Dining Room,Microwave,Water Purifier,Bed Room,Garden,Modular Kitchen,Parking,Playground,Internet,+ 4 See More",Lubhu, Lalitpur
21000000.0,69 ,3.2,20.0,,2.5,,,,Full-Furnished,,Bhangal , Kathmandu
33500000.0,31 ,5.3,13.0,,2.5,,,,,,Jyotinagar, Kathmandu
19500000.0,52 ,3.0,12.0,East,2.5,,5.0,3.0,,,Dhapasi, Kathmandu
50000000.0,24 ,6.135865595325055,16.0,South,3.0,,5.0,4.0,Full-Furnished,"Earthquake Resistant,Marbel,Parquet,Sofa,Dining Room,Solar,Bed Room,Modular Kitchen,Parking,Playground,Drinking Water,+ 2 See More",Hattiban, Lalitpur
60000000.0,193,8.2,15.0,South-East,3.0,,6.0,6.0,Semi-Furnished,,Nakhipot, Lalitpur
29900000.000000004,243,3.2,13.0,South-East,3.5,,5.0,5.0,,,Megha City, Kathmandu
20000000.0,86 ,3.0,11.0,,2.5,,,,,,Sitapaila, Kathmandu
22500000.0,287,4.1,12.0,South,2.5,,,,,,Setipakha, Lalitpur
65000000.0,70 ,16.0,12.0,West,2.5,,5.0,3.0,,,Jarankhu, Kathmandu
200000000.0,212,11.0,12.0,West,4.0,,,,,,Bouddha, Kathmandu
24000000.0,31 ,4.0,20.0,South-East,2.5,,5.0,2.0,Un-Furnished,,Pasikot, Kathmandu
38500000.0,28 ,4.0,18.0,North,3.0,,5.0,5.0,Full-Furnished,"Marbel,Fridge,Sofa,Solar,Dining Room,AirCon,Bed Room,Parking,TV,Drinking Water,Internet,+ 3 See More",Jaya Bageshwori, Kathmandu
37500000.0,186,6.1,20.0,North-East,2.5,,,,,,Sallaghari, Bhaktapur
110000000.0,93 ,19.0,12.0,South,2.5,,,,,,Golfutar, Kathmandu
55000000.0,128,6.0,13.0,South-East,2.5,,,,,,Dhungedhara, Kathmandu
3500000.0,175,32.0,18.0,West,2.5,,5.0,,,,Raniban, Kathmandu
25000000.0,76 ,3.0,10.0,North-East,4.0,,,,,,Kapan, Kathmandu
13500000.0,265,3.0,13.0,East,1.0,,2.0,1.0,Semi-Furnished,,Dhaneshwor, Kathmandu
67500000.0,188,36.0,13.0,,3.0,,3.0,3.0,,,Godawari, Lalitpur
70000000.0,114,9.2,13.0,East,2.5,,3.0,4.0,Full-Furnished,,Bafal, Kathmandu
40000000.0,181,3.1,14.0,East,5.0,,3.0,5.0,,,Baluwatar, Kathmandu
22500000.0,135,3.2,20.0,North-West,3.0,,7.0,3.0,Semi-Furnished,,Srijananagar, Bhaktapur
65000000.0,37 ,7.0,15.0,North,,,,,,,Baniyatar, Kathmandu
29000000.0,104,5.0,15.0,South,2.5,,4.0,4.0,,,Bagdol, Lalitpur
26000000.0,98 ,4.2,15.0,,2.5,,,,,,Baluwakhani, Kathmandu
33000000.0,77 ,5.3,13.0,,2.5,,,,,,Ekatabasti, Kathmandu
21000000.0,76 ,3.0,13.0,,2.5,,,,,,Mandikhatar, Kathmandu
23500000.0,68 ,4.0,16.0,,2.5,,,,,,Bhangal , Kathmandu
13500000.0,344,3.2,13.0,,1.0,,2.0,1.0,,,Bhangal , Kathmandu
17000000.0,101,2.2,13.0,,2.5,,,,,,Sukedhara, Kathmandu
15000000.0,117,3.1,11.0,East,2.5,,,,,,Lubhu, Lalitpur
50000000.0,114,8.0,60.0,East,4.0,,,,,,Sano thimi, Bhaktapur
300000000.0,741,50.0,15.0,,2.5,,6.0,8.0,,,Chapali, Kathmandu
19000000.0,234,4.0,10.0,,2.5,,,,,,Aakasedhara, Kathmandu
22000000.0,128,4.2,12.0,East,2.5,,6.0,4.0,Semi-Furnished,"Earthquake Resistant,Marbel,Fridge,Sofa,Dining Room,Water Purifier,Bed Room,Garden,Modular Kitchen,Parking,Internet,+ 4 See More",Paiyatar, Kathmandu
32500000.0,196,4.2,13.0,South,2.5,,,,,,Ganesh Chowk, Kathmandu
28000000.0,171,5.0,10.0,East,3.0,,7.0,5.0,Semi-Furnished,,Naya Basti, Kathmandu
16500000.0,31 ,4.0,13.0,,2.5,,,,,,Thankot, Kathmandu
38000000.0,107,9.0,20.0,South-West,1.0,,2.0,2.0,,,Hattiban, Lalitpur
32500000.0,179,3.2,20.0,West,2.5,,3.0,3.0,Full-Furnished,,Hattiban, Lalitpur
60000000.0,181,7.0,10.0,South,5.0,,9.0,7.0,Semi-Furnished,,Gaurighat, Kathmandu
22000000.0,86 ,4.1,13.0,,2.5,,,,,,Bhangal , Kathmandu
25000000.0,163,4.0,13.0,East,2.5,,6.0,3.0,,,Sai Baba chowk, Kathmandu
45000000.0,165,9.0,10.0,East,2.5,,7.0,4.0,Full-Furnished,"Earthquake Resistant,Marbel,Parquet,Fridge,Solar,Dining Room,Bed Room,Garden,Playground,Parking,Bathroom,+ 4 See More",Greenland Chowk, Kathmandu
40000000.0,767,4.0,17.0,North,2.5,,3.0,3.0,,,Bhaisepati, Lalitpur
25000000.0,257,4.0,14.0,East,4.0,,7.0,,Semi-Furnished,,Katunje, Bhaktapur
40000000.0,129,7.0,13.0,North-East,2.5,,4.0,4.0,,,Saraswotinagar, Kathmandu
23500000.0,111,3.2,16.0,East,2.5,,6.0,4.0,,,Imadol, Lalitpur
24500000.0,329,3.2,13.0,,2.5,,4.0,5.0,,,Bhaisepati, Lalitpur
26000000.0,38 ,6.1,15.0,South,2.5,,8.0,3.0,,,Hattiban, Lalitpur
30000000.0,306,3.2,20.0,East,2.5,,4.0,3.0,,,Sanepa, Lalitpur
18500000.0,271,3.1,13.0,,2.5,,,,,,Bhangal , Kathmandu
20000000.0,185,3.1,13.0,,2.5,,,,,,Sundarbasti, Kathmandu
95000000.0,166,21.0,17.0,East,3.0,,5.0,4.0,Semi-Furnished,,Dhobighat, Lalitpur
22000000.0,121,4.1,13.0,South,2.5,,,,Full-Furnished,,Sipadol, Bhaktapur
52000000.0,136,7.2,20.0,West,2.5,,6.0,3.0,,,Bansbari, Kathmandu
80000000.0,149,17.2,9.0,South-West,3.5,,9.0,4.0,,,Kupandole, Lalitpur
60000000.0,20 ,9.1,40.0,North,,,,,,,Kalopool, Kathmandu
62500000.0,240,9.2,13.0,East,2.5,,,,,,Grande Villa, Kathmandu
19000000.0,250,4.2,12.0,North-West,3.0,,8.0,3.0,,,Tathali, Bhaktapur
25000000.0,294,6.0,20.0,South-East,2.5,,4.0,4.0,Semi-Furnished,,Bhatkepati, Kathmandu
25000000.0,229,4.0,20.0,South-East,3.5,,12.0,4.0,,,Dadhikot, Bhaktapur
5500000.0,47 ,8.0,13.0,West,2.5,,,,,,New Buspark, Kathmandu
29800000.0,196,4.1,13.0,South-West,2.5,,7.0,,,,Dhungeadda, Kathmandu
31000000.0,266,4.3,20.0,South-East,2.5,,4.0,4.0,,,Kusunti, Lalitpur
32000000.0,175,4.2,20.0,West,3.0,,8.0,6.0,,,Chabahil, Kathmandu
27000000.0,68 ,3.2,20.0,South,2.5,,4.0,4.0,Full-Furnished,,Sitapaila, Kathmandu
38000000.0,105,5.0,15.0,,2.5,,,,,,Pasikot, Kathmandu
22000000.0,294,5.0,13.0,West,2.5,,,,,,Duwakot, Bhaktapur
16000000.0,25 ,4.0,13.0,,1.0,,3.0,1.0,,,Golfutar, Kathmandu
15500000.0,80 ,2.3,12.0,West,3.5,,6.0,3.0,,,Lolang, Kathmandu
30000000.0,171,4.0,14.0,,2.5,,4.0,4.0,,,Nakkhu, Lalitpur
42000000.0,114,8.2,12.0,South,2.5,,8.0,4.0,,,Banasthali, Kathmandu
23000000.0,36 ,3.0,13.0,,2.5,,3.0,3.0,,,Nakkhu, Lalitpur
13500000.0,170,3.2,13.0,,2.5,,,,,,Thankot, Kathmandu
32500000.0,132,4.3,20.0,East,3.5,,9.0,4.0,,,Machhapokhari, Kathmandu
70000000.0,200,0.3,22.0,East,5.0,,,,,,Lagankhel, Lalitpur
34000000.0,153,6.1,15.0,,3.5,,10.0,4.0,Un-Furnished,,Samakhusi, Kathmandu
28000000.0,60 ,3.1,25.0,South,4.0,,10.0,3.0,,,Sukedhara, Kathmandu
29500000.0,59 ,5.3,16.0,East,2.5,,6.0,4.0,,,Imadol, Lalitpur
33500000.0,297,5.0,13.0,East,2.5,,5.0,3.0,,,Bhaisepati, Lalitpur
19500000.0,60 ,4.0,10.0,North-East,2.5,,4.0,5.0,,,Goldhunga, Kathmandu
19500000.0,132,3.2,14.0,,2.5,,,,,,Lubhu, Lalitpur
25000000.0,201,4.0,13.0,North-West,2.5,,6.0,3.0,Semi-Furnished,,Sallaghari, Bhaktapur
16000000.0,189,3.3,8.0,East,2.5,,5.0,3.0,Semi-Furnished,,Srijana Chowk, Kathmandu
27500000.0,102,4.0,13.0,South,2.5,,5.0,6.0,Full-Furnished,,Dhungedhara, Kathmandu
56000000.0,119,7.1,10.0,South,3.5,,7.0,6.0,,,Dhumbarahi, Kathmandu
22000000.0,49 ,4.0,16.0,North-West,3.0,,8.0,3.0,,,Baniyatar, Kathmandu
180000000.0,261,20.0,15.0,,2.5,,5.0,6.0,,,Maharajgunj, Kathmandu
57500000.0,211,9.2,15.0,,2.5,,4.0,,,,Mandikhatar, Kathmandu
27000000.0,94 ,4.0,13.0,,2.5,,,,,,Sukedhara, Kathmandu
36000000.0,163,7.2,20.0,East,2.5,,5.0,5.0,,,Chyasindol, Kathmandu
18000000.0,156,64.0,18.0,East,2.5,,4.0,3.0,Semi-Furnished,,Dahachowk, Kathmandu
27500000.0,114,5.3,12.0,East,3.5,,7.0,5.0,Semi-Furnished,,Thecho, Lalitpur
23500000.0,200,3.1,15.0,North-West,2.5,,4.0,4.0,,,Nakhipot, Lalitpur
40000000.0,35 ,5.2,14.0,South-East,2.5,,,,Full-Furnished,,Sukedhara, Kathmandu
47000000.0,174,6.0,15.0,South,2.5,,4.0,5.0,Semi-Furnished,,Deuwa chowk, Kathmandu
51000000.0,180,3.0,42.0,West,5.5,,1.0,6.0,,,Shankhamul, Kathmandu
47500000.0,140,5.0,20.0,West,3.5,,7.0,6.0,,,Maijubahal, Kathmandu
31500000.0,74 ,4.2,10.0,West,4.5,,12.0,7.0,,,Gongabu, Kathmandu
16000000.0,194,3.0,13.0,West,3.0,,3.0,3.0,,,Pepsicola, Kathmandu
39900000.0,337,4.2,13.0,North,4.5,,9.0,6.0,,,Kamalbinayak, Bhaktapur
28500000.0,80 ,5.0,13.0,,2.5,,,,,,Khumaltar, Lalitpur
20000000.0,81 ,4.1,10.0,West,2.5,,6.0,3.0,,,Goldhunga, Kathmandu
28500000.0,269,5.0,16.0,,2.5,,6.0,4.0,,,Ram Mandir, Kathmandu
24000000.0,92 ,4.0,10.0,North,2.5,,5.0,3.0,,,Mahadevtar, Kathmandu
36000000.0,73 ,4.0,24.0,South-East,4.5,,10.0,5.0,,,Kapan, Kathmandu
42500000.0,98 ,5.1,29.0,West,5.0,,18.0,15.0,,,Satungal, Kathmandu
42500000.0,128,7.2,26.0,North,2.5,,3.0,3.0,,,Raniban, Kathmandu
26000000.0,172,2.0,20.0,South,5.0,,,4.0,,,Bagbazar, Kathmandu
22500000.0,188,2.2,13.0,South,2.5,,6.0,3.0,,,Khusibu, Kathmandu
31000000.0,286,4.2,14.0,South-East,2.5,,4.0,3.0,,,Chhauni, Kathmandu
15500000.0,300,3.0,13.0,,2.5,,,,,,Gurjudhara, Kathmandu
32500000.0,70 ,4.0,15.0,,2.5,,5.0,5.0,,,Hattigaunda, Kathmandu
100000000.0,204,18.0,13.0,,2.5,,6.0,8.0,,,Budhanilkantha, Kathmandu
28500000.0,26 ,10.0,15.0,,3.0,,,,,,Kirtipur, Kathmandu
68000000.0,135,8.0,10.0,South-East,2.5,,6.0,6.0,,,Sanepa, Lalitpur
29700000.000000004,42 ,4.1,16.0,,2.5,,,,,,Ekatabasti, Kathmandu
72500000.0,130,16.0,12.0,North,2.5,,5.0,6.0,,,Dhungeadda, Kathmandu
28700000.0,187,4.1,13.0,South,3.0,,6.0,6.0,Semi-Furnished,,Hattiban, Lalitpur
19500000.0,48 ,4.3,13.0,East,2.5,,4.0,3.0,,,Syuchatar, Kathmandu
92000000.0,123,12.0,20.0,South-West,3.5,,7.0,6.0,Semi-Furnished,,Basundhara, Kathmandu
69000000.0,106,8.2,13.0,East,2.5,,,,Full-Furnished,,Bhangal , Kathmandu
